Customer_ID,Gender,Age_Group,Customer_Segment,Loyalty_Member,City
639,Male,60+,Premium,No,Jaipur
640,Male,46-60,Regular,No,Bhubaneswar
641,Male,46-60,Regular,Yes,Delhi
642,Female,36-45,Regular,No,Nagpur
643,Female,26-35,Regular,Yes,Jaipur
644,Female,36-45,Budget,Yes,Bengaluru
645,Female,26-35,Budget,No,Delhi
646,Female,26-35,Budget,Yes,Bengaluru
647,Female,46-60,Budget,No,Chandigarh
648,Female,46-60,Premium,Yes,Bengaluru
649,Male,26-35,Regular,No,Surat
650,Male,18-25,Budget,No,Bhubaneswar
651,Female,18-25,Regular,No,Pune
652,Male,46-60,Budget,No,Bhubaneswar
653,Female,26-35,Business,No,Delhi
654,Female,36-45,Regular,No,Nagpur
655,Female,46-60,Business,Yes,Pune
656,Female,36-45,Business,No,Indore
657,Female,36-45,Regular,No,Nagpur
658,Male,46-60,Premium,No,Nagpur
659,Male,26-35,Budget,Yes,Mumbai
660,Female,26-35,Budget,Yes,Lucknow
661,Female,26-35,Regular,Yes,Bhubaneswar
662,Male,36-45,Budget,Yes,Bhubaneswar
663,Female,18-25,Regular,No,Surat
664,Female,36-45,Regular,Yes,Bhubaneswar
665,Male,26-35,Regular,No,Delhi
666,Male,36-45,Regular,No,Chennai
667,Male,46-60,Regular,Yes,Lucknow
668,Female,46-60,Regular,Yes,Pune
669,Male,26-35,Budget,Yes,Mumbai
670,Female,36-45,Budget,No,Jaipur
671,Female,36-45,Premium,No,Lucknow
672,Female,46-60,Regular,No,Jaipur
673,Female,18-25,Regular,No,Bengaluru
674,Male,26-35,Regular,No,Kochi
675,Female,46-60,Regular,No,Delhi
676,Male,26-35,Regular,Yes,Mumbai
677,Female,26-35,Budget,Yes,Chennai
678,Male,18-25,Budget,No,Pune
679,Female,46-60,Regular,No,Indore
680,Male,18-25,Budget,No,Hyderabad
681,Female,36-45,Budget,Yes,Pune
682,Female,26-35,Regular,Yes,Indore
683,Male,26-35,Premium,Yes,Kochi
684,Male,46-60,Premium,No,Jaipur
685,Female,26-35,Budget,No,Pune
686,Female,36-45,Regular,No,Nagpur
687,Male,36-45,Budget,Yes,Chandigarh
688,Male,36-45,Premium,Yes,Bhubaneswar
689,Male,60+,Budget,No,Mumbai
690,Male,18-25,Budget,No,Lucknow
691,Female,46-60,Regular,No,Nagpur
692,Female,18-25,Premium,No,Hyderabad
693,Male,26-35,Regular,Yes,Lucknow
694,Female,18-25,Budget,Yes,Nagpur
695,Male,60+,Budget,Yes,Lucknow
696,Female,36-45,Budget,Yes,Lucknow
697,Male,18-25,Budget,Yes,Bengaluru
698,Female,26-35,Budget,No,Pune
699,Female,26-35,Budget,No,Pune
700,Male,36-45,Premium,Yes,Surat
701,Female,46-60,Budget,No,Indore
702,Female,18-25,Budget,No,Chennai
703,Male,26-35,Regular,Yes,Delhi
704,Male,26-35,Regular,Yes,Indore
705,Male,46-60,Regular,No,Ahmedabad
706,Male,26-35,Regular,No,Bengaluru
707,Male,18-25,Business,No,Ahmedabad
708,Male,18-25,Business,No,Jaipur
709,Female,46-60,Business,Yes,Nagpur
710,Male,36-45,Business,No,Ahmedabad
711,Male,26-35,Budget,Yes,Lucknow
712,Female,46-60,Regular,No,Ahmedabad
713,Female,46-60,Regular,No,Hyderabad
714,Female,26-35,Regular,No,Pune
715,Female,60+,Business,Yes,Chandigarh
716,Male,36-45,Budget,No,Pune
717,Female,36-45,Business,No,Delhi
718,Male,46-60,Regular,No,Kochi
719,Female,36-45,Regular,No,Chandigarh
720,Female,26-35,Business,Yes,Pune
721,Male,18-25,Premium,No,Surat
722,Male,36-45,Business,Yes,Pune
723,Female,18-25,Budget,No,Bhubaneswar
724,Male,26-35,Regular,Yes,Surat
725,Female,46-60,Business,Yes,Jaipur
726,Female,18-25,Regular,Yes,Kochi
727,Male,36-45,Regular,No,Chennai
728,Male,18-25,Regular,No,Indore
729,Male,46-60,Regular,Yes,Bengaluru
730,Male,60+,Premium,Yes,Kochi
731,Female,18-25,Regular,No,Kochi
732,Male,46-60,Regular,No,Ahmedabad
733,Female,18-25,Regular,No,Pune
734,Male,46-60,Regular,Yes,Lucknow
735,Female,26-35,Budget,No,Hyderabad
736,Male,60+,Budget,Yes,Ahmedabad
737,Male,46-60,Business,Yes,Hyderabad
738,Male,18-25,Budget,Yes,Hyderabad
739,Female,46-60,Premium,No,Ahmedabad
740,Female,46-60,Budget,Yes,Hyderabad
741,Male,46-60,Budget,No,Surat
742,Female,36-45,Regular,Yes,Indore
743,Female,26-35,Business,No,Mumbai
744,Male,46-60,Regular,No,Surat
745,Female,18-25,Budget,No,Jaipur
746,Female,26-35,Budget,Yes,Chandigarh
747,Male,26-35,Premium,Yes,Indore
748,Male,26-35,Premium,No,Jaipur
749,Female,36-45,Premium,No,Chandigarh
750,Male,36-45,Budget,No,Mumbai
751,Female,26-35,Budget,No,Surat
752,Male,18-25,Regular,Yes,Jaipur
753,Female,26-35,Budget,Yes,Delhi
754,Male,18-25,Premium,Yes,Chandigarh
755,Male,26-35,Regular,Yes,Chennai
756,Male,26-35,Regular,Yes,Chandigarh
757,Male,46-60,Business,No,Hyderabad
758,Female,36-45,Budget,No,Pune
759,Female,36-45,Premium,No,Pune
760,Male,26-35,Budget,Yes,Ahmedabad
761,Male,26-35,Budget,Yes,Nagpur
762,Female,46-60,Budget,No,Hyderabad
763,Male,26-35,Budget,Yes,Ahmedabad
764,Male,26-35,Regular,No,Mumbai
765,Female,18-25,Regular,No,Hyderabad
766,Male,46-60,Budget,Yes,Delhi
767,Male,18-25,Budget,No,Kochi
768,Male,18-25,Budget,Yes,Delhi
769,Male,26-35,Budget,No,Chandigarh
770,Female,36-45,Budget,Yes,Hyderabad
771,Female,46-60,Business,No,Lucknow
772,Male,46-60,Budget,No,Mumbai
773,Female,36-45,Regular,No,Hyderabad
774,Male,46-60,Budget,Yes,Chandigarh
775,Male,36-45,Premium,Yes,Chennai
776,Female,26-35,Premium,No,Chennai
777,Male,18-25,Premium,No,Mumbai
778,Female,26-35,Premium,No,Ahmedabad
779,Female,36-45,Budget,No,Jaipur
780,Male,26-35,Regular,No,Jaipur
781,Female,26-35,Budget,No,Nagpur
782,Female,26-35,Premium,No,Ahmedabad
783,Female,26-35,Budget,Yes,Mumbai
784,Female,26-35,Regular,No,Hyderabad
785,Female,26-35,Regular,Yes,Jaipur
786,Female,36-45,Budget,Yes,Ahmedabad
787,Male,46-60,Business,Yes,Pune
788,Female,18-25,Budget,Yes,Nagpur
789,Female,26-35,Budget,No,Hyderabad
790,Male,36-45,Premium,No,Surat
791,Female,18-25,Business,No,Bengaluru
792,Female,46-60,Budget,Yes,Chennai
793,Female,36-45,Regular,No,Surat
794,Male,26-35,Business,No,Bhubaneswar
795,Female,36-45,Budget,Yes,Kochi
796,Male,26-35,Budget,Yes,Jaipur
797,Male,26-35,Regular,Yes,Kochi
798,Male,26-35,Premium,Yes,Indore
799,Female,26-35,Premium,Yes,Chandigarh
800,Female,26-35,Regular,No,Bhubaneswar
801,Male,18-25,Regular,Yes,Delhi
802,Female,60+,Regular,No,Pune
803,Female,18-25,Business,Yes,Hyderabad
804,Female,18-25,Budget,No,Mumbai
805,Female,18-25,Regular,Yes,Mumbai
806,Female,26-35,Budget,No,Hyderabad
807,Male,26-35,Regular,Yes,Chennai
808,Female,26-35,Budget,No,Delhi
809,Male,26-35,Budget,Yes,Mumbai
810,Male,26-35,Premium,Yes,Nagpur
811,Female,36-45,Regular,No,Surat
812,Male,18-25,Regular,No,Lucknow
813,Male,26-35,Regular,No,Bengaluru
814,Female,36-45,Regular,No,Nagpur
815,Female,26-35,Budget,No,Kochi
816,Male,26-35,Regular,Yes,Surat
817,Female,26-35,Premium,No,Bengaluru
818,Female,36-45,Budget,No,Chandigarh
819,Female,46-60,Budget,No,Delhi
820,Male,46-60,Budget,No,Lucknow
821,Female,18-25,Business,No,Ahmedabad
822,Female,26-35,Regular,No,Mumbai
823,Male,18-25,Budget,Yes,Chennai
824,Female,36-45,Regular,No,Kochi
825,Female,18-25,Budget,Yes,Surat
826,Female,26-35,Budget,No,Nagpur
827,Female,18-25,Budget,No,Mumbai
828,Male,36-45,Budget,Yes,Surat
829,Female,18-25,Budget,No,Bengaluru
830,Male,26-35,Premium,No,Chandigarh
831,Male,26-35,Budget,Yes,Bengaluru
832,Male,26-35,Premium,No,Delhi
833,Male,46-60,Regular,No,Chennai
834,Male,18-25,Budget,Yes,Bhubaneswar
835,Female,46-60,Regular,No,Delhi
836,Male,46-60,Regular,Yes,Chandigarh
837,Male,26-35,Regular,No,Surat
838,Male,36-45,Premium,Yes,Mumbai
839,Male,26-35,Regular,No,Nagpur
840,Female,36-45,Regular,Yes,Mumbai
841,Male,36-45,Regular,No,Delhi
842,Male,46-60,Regular,Yes,Chennai
843,Male,36-45,Budget,No,Ahmedabad
844,Male,26-35,Business,No,Bhubaneswar
845,Female,36-45,Regular,No,Mumbai
846,Female,60+,Regular,Yes,Bhubaneswar
847,Female,26-35,Regular,Yes,Chandigarh
848,Male,26-35,Regular,No,Chandigarh
849,Male,36-45,Premium,Yes,Indore
850,Male,26-35,Budget,Yes,Bhubaneswar
851,Male,26-35,Budget,Yes,Chennai
852,Female,18-25,Regular,No,Kochi
853,Female,36-45,Regular,No,Pune
854,Female,26-35,Premium,Yes,Chennai
855,Male,46-60,Regular,No,Hyderabad
856,Female,26-35,Regular,No,Kochi
857,Female,18-25,Regular,Yes,Bengaluru
858,Male,18-25,Budget,No,Hyderabad
859,Male,26-35,Regular,No,Bengaluru
860,Male,36-45,Regular,No,Mumbai
861,Female,26-35,Regular,No,Hyderabad
862,Female,18-25,Business,Yes,Jaipur
863,Female,26-35,Regular,Yes,Pune
864,Female,18-25,Regular,No,Indore
865,Female,36-45,Regular,Yes,Ahmedabad
866,Female,26-35,Regular,Yes,Bengaluru
867,Female,18-25,Budget,No,Jaipur
868,Male,18-25,Regular,Yes,Bengaluru
869,Female,26-35,Regular,No,Surat
870,Female,26-35,Business,No,Ahmedabad
871,Female,46-60,Regular,No,Chennai
872,Male,18-25,Budget,No,Nagpur
873,Female,26-35,Business,No,Ahmedabad
874,Male,36-45,Regular,Yes,Jaipur
875,Female,18-25,Regular,Yes,Nagpur
876,Male,36-45,Regular,No,Surat
877,Male,26-35,Budget,No,Chandigarh
878,Male,18-25,Regular,No,Indore
879,Female,26-35,Budget,No,Bhubaneswar
880,Male,46-60,Business,Yes,Indore
881,Female,26-35,Premium,Yes,Bengaluru
882,Female,36-45,Regular,Yes,Lucknow
883,Male,18-25,Premium,No,Bhubaneswar
884,Male,26-35,Premium,Yes,Indore
885,Female,18-25,Business,Yes,Hyderabad
886,Male,46-60,Premium,Yes,Bengaluru
887,Female,18-25,Regular,No,Ahmedabad
888,Female,18-25,Budget,Yes,Pune
889,Male,26-35,Regular,No,Mumbai
890,Female,60+,Budget,No,Kochi
891,Male,46-60,Regular,No,Surat
892,Male,26-35,Budget,Yes,Bengaluru
893,Female,36-45,Budget,Yes,Pune
894,Male,36-45,Budget,Yes,Mumbai
895,Male,26-35,Business,Yes,Bhubaneswar
896,Female,26-35,Business,No,Lucknow
897,Female,60+,Regular,Yes,Pune
898,Female,26-35,Budget,Yes,Surat
899,Male,18-25,Business,No,Delhi
900,Male,18-25,Regular,No,Surat
901,Male,26-35,Premium,Yes,Mumbai
902,Female,36-45,Regular,No,Indore
903,Female,18-25,Business,No,Delhi
904,Female,36-45,Premium,No,Pune
905,Male,26-35,Regular,Yes,Hyderabad
906,Male,36-45,Business,No,Nagpur
907,Male,18-25,Regular,No,Chennai
908,Female,18-25,Budget,No,Bhubaneswar
909,Male,26-35,Business,No,Jaipur
910,Male,18-25,Premium,No,Bengaluru
911,Female,46-60,Budget,No,Kochi
912,Female,60+,Budget,No,Bhubaneswar
913,Female,18-25,Budget,Yes,Chandigarh
914,Male,36-45,Budget,Yes,Kochi
915,Female,36-45,Business,No,Ahmedabad
916,Male,26-35,Regular,No,Bhubaneswar
917,Female,36-45,Budget,Yes,Mumbai
918,Female,18-25,Budget,No,Nagpur
919,Male,26-35,Business,No,Pune
920,Female,26-35,Regular,No,Indore
921,Male,26-35,Premium,No,Pune
922,Male,26-35,Regular,Yes,Indore
923,Female,46-60,Budget,No,Jaipur
924,Female,18-25,Regular,Yes,Jaipur
925,Male,36-45,Premium,No,Chandigarh
926,Female,60+,Regular,No,Chennai
927,Male,26-35,Regular,No,Kochi
928,Female,18-25,Business,Yes,Kochi
929,Male,36-45,Budget,No,Kochi
930,Female,36-45,Business,No,Delhi
931,Male,60+,Business,No,Chennai
932,Female,60+,Regular,Yes,Lucknow
933,Female,26-35,Regular,Yes,Bhubaneswar
934,Female,18-25,Budget,No,Nagpur
935,Male,46-60,Premium,No,Pune
936,Male,26-35,Budget,No,Kochi
937,Male,46-60,Budget,Yes,Jaipur
938,Male,36-45,Regular,Yes,Hyderabad
939,Female,36-45,Budget,No,Surat
940,Female,18-25,Business,Yes,Bengaluru
941,Female,36-45,Budget,No,Delhi
942,Male,18-25,Regular,Yes,Bengaluru
943,Male,36-45,Regular,No,Ahmedabad
944,Male,46-60,Premium,No,Ahmedabad
945,Female,26-35,Premium,Yes,Surat
946,Male,18-25,Budget,Yes,Mumbai
947,Male,46-60,Business,No,Indore
948,Female,26-35,Regular,No,Bengaluru
949,Male,26-35,Budget,Yes,Bengaluru
950,Female,18-25,Budget,No,Kochi
951,Male,36-45,Regular,No,Surat
952,Male,46-60,Business,No,Hyderabad
953,Female,18-25,Budget,No,Kochi
954,Male,36-45,Regular,No,Bengaluru
955,Male,26-35,Premium,Yes,Surat
956,Male,26-35,Business,Yes,Pune
957,Female,36-45,Business,No,Delhi
958,Female,26-35,Budget,No,Jaipur
959,Male,36-45,Regular,No,Pune
960,Female,46-60,Budget,Yes,Delhi
961,Male,36-45,Business,No,Hyderabad
962,Male,26-35,Budget,No,Chennai
963,Female,26-35,Regular,No,Chennai
964,Male,26-35,Regular,No,Chennai
965,Male,36-45,Regular,Yes,Mumbai
966,Male,26-35,Regular,No,Indore
967,Female,18-25,Budget,No,Bengaluru
968,Male,36-45,Budget,Yes,Indore
969,Female,46-60,Budget,No,Ahmedabad
970,Male,26-35,Budget,No,Bhubaneswar
971,Female,60+,Regular,No,Mumbai
972,Female,36-45,Business,Yes,Bhubaneswar
973,Female,36-45,Regular,No,Bhubaneswar
974,Female,46-60,Budget,Yes,Indore
975,Female,26-35,Budget,No,Ahmedabad
976,Male,36-45,Budget,No,Bengaluru
977,Male,46-60,Regular,No,Bengaluru
978,Male,36-45,Business,No,Chandigarh
979,Female,46-60,Regular,Yes,Ahmedabad
980,Male,26-35,Budget,No,Lucknow
981,Female,46-60,Budget,Yes,Surat
982,Male,18-25,Budget,No,Chandigarh
983,Female,46-60,Budget,Yes,Delhi
984,Male,26-35,Business,Yes,Delhi
985,Male,26-35,Regular,No,Lucknow
986,Male,36-45,Budget,No,Indore
987,Male,36-45,Regular,Yes,Kochi
988,Male,18-25,Regular,No,Bengaluru
989,Male,26-35,Premium,No,Pune
990,Female,46-60,Budget,No,Ahmedabad
991,Male,26-35,Premium,No,Hyderabad
992,Female,26-35,Budget,Yes,Jaipur
993,Male,46-60,Business,No,Chennai
994,Female,18-25,Regular,No,Nagpur
995,Male,26-35,Budget,Yes,Jaipur
996,Male,26-35,Budget,Yes,Kochi
997,Male,26-35,Budget,No,Hyderabad
998,Female,26-35,Regular,Yes,Nagpur
999,Male,26-35,Regular,Yes,Ahmedabad
1000,Female,18-25,Budget,Yes,Chennai
1001,Male,18-25,Regular,Yes,Pune
1002,Female,46-60,Budget,Yes,Chennai
1003,Female,18-25,Regular,No,Bengaluru
1004,Male,26-35,Regular,No,Jaipur
1005,Female,18-25,Premium,Yes,Bhubaneswar
1006,Female,26-35,Premium,Yes,Mumbai
1007,Female,26-35,Regular,Yes,Bhubaneswar
1008,Female,26-35,Regular,Yes,Indore
1009,Male,36-45,Premium,Yes,Mumbai
1010,Female,60+,Budget,No,Bengaluru
1011,Female,36-45,Regular,Yes,Hyderabad
1012,Male,18-25,Budget,No,Bhubaneswar
1013,Male,18-25,Regular,No,Surat
1014,Male,26-35,Budget,No,Ahmedabad
1015,Female,26-35,Budget,No,Indore
1016,Male,26-35,Regular,No,Chennai
1017,Male,26-35,Budget,Yes,Jaipur
1018,Female,26-35,Regular,No,Chennai
1019,Male,36-45,Budget,Yes,Nagpur
1020,Male,26-35,Budget,No,Pune
1021,Female,18-25,Business,Yes,Chennai
1022,Male,26-35,Budget,No,Chandigarh
1023,Female,26-35,Premium,No,Kochi
1024,Male,18-25,Budget,Yes,Chennai
1025,Male,18-25,Regular,Yes,Kochi
1026,Female,26-35,Business,Yes,Jaipur
1027,Male,18-25,Business,Yes,Jaipur
1028,Female,46-60,Regular,No,Hyderabad
1029,Female,18-25,Regular,Yes,Jaipur
1030,Male,18-25,Regular,No,Ahmedabad
1031,Male,60+,Regular,Yes,Chennai
1032,Female,26-35,Premium,No,Delhi
1033,Male,26-35,Premium,No,Lucknow
1034,Female,36-45,Regular,No,Lucknow
1035,Male,36-45,Budget,Yes,Hyderabad
1036,Female,26-35,Premium,No,Delhi
1037,Male,26-35,Regular,Yes,Kochi
1038,Male,26-35,Regular,Yes,Chennai
1039,Female,46-60,Budget,Yes,Chennai
1040,Male,60+,Premium,Yes,Chennai
1041,Female,36-45,Regular,Yes,Hyderabad
1042,Female,36-45,Budget,No,Pune
1043,Male,36-45,Premium,Yes,Ahmedabad
1044,Female,18-25,Premium,Yes,Delhi
1045,Male,36-45,Regular,No,Delhi
1046,Male,46-60,Regular,No,Kochi
1047,Female,18-25,Budget,Yes,Hyderabad
1048,Male,46-60,Regular,Yes,Hyderabad
1049,Male,18-25,Regular,No,Mumbai
1050,Female,18-25,Business,Yes,Jaipur
1051,Male,18-25,Premium,No,Bengaluru
1052,Female,18-25,Regular,No,Mumbai
1053,Male,36-45,Budget,No,Lucknow
1054,Male,36-45,Regular,Yes,Ahmedabad
1055,Male,26-35,Business,Yes,Chandigarh
1056,Male,60+,Regular,No,Chandigarh
1057,Male,26-35,Regular,No,Mumbai
1058,Male,26-35,Premium,No,Jaipur
1059,Female,36-45,Budget,Yes,Jaipur
1060,Female,18-25,Budget,Yes,Mumbai
1061,Male,18-25,Premium,Yes,Nagpur
1062,Female,26-35,Regular,Yes,Ahmedabad
1063,Male,26-35,Regular,No,Nagpur
1064,Female,26-35,Budget,No,Mumbai
1065,Male,46-60,Budget,Yes,Indore
1066,Female,36-45,Budget,Yes,Indore
1067,Female,36-45,Regular,No,Chandigarh
1068,Female,36-45,Budget,Yes,Chennai
1069,Male,46-60,Budget,No,Nagpur
1070,Male,26-35,Business,Yes,Surat
1071,Female,46-60,Regular,No,Ahmedabad
1072,Female,18-25,Regular,No,Mumbai
1073,Female,26-35,Business,Yes,Pune
1074,Female,36-45,Regular,No,Jaipur
1075,Male,26-35,Budget,No,Chandigarh
1076,Male,26-35,Regular,No,Lucknow
1077,Male,36-45,Regular,No,Indore
1078,Male,26-35,Regular,Yes,Hyderabad
1079,Male,46-60,Business,No,Jaipur
1080,Male,26-35,Premium,No,Pune
1081,Female,26-35,Premium,No,Bengaluru
1082,Male,60+,Budget,No,Surat
1083,Female,26-35,Budget,No,Kochi
1084,Female,46-60,Budget,No,Kochi
1085,Male,18-25,Budget,Yes,Surat
1086,Female,18-25,Budget,No,Mumbai
1087,Female,26-35,Regular,Yes,Bengaluru
1088,Male,26-35,Budget,No,Kochi
1089,Male,26-35,Budget,No,Bengaluru
1090,Female,36-45,Regular,Yes,Delhi
1091,Female,36-45,Budget,No,Surat
1092,Male,26-35,Business,Yes,Ahmedabad
1093,Male,26-35,Regular,Yes,Bengaluru
1094,Male,46-60,Premium,No,Bengaluru
1095,Female,46-60,Regular,No,Jaipur
1096,Female,18-25,Budget,Yes,Bengaluru
1097,Female,18-25,Budget,Yes,Mumbai
1098,Male,36-45,Budget,Yes,Chennai
1099,Male,36-45,Business,Yes,Bhubaneswar
1100,Male,36-45,Budget,Yes,Delhi
1101,Male,46-60,Regular,Yes,Bhubaneswar
1102,Female,26-35,Business,No,Delhi
1103,Male,36-45,Premium,No,Pune
1104,Male,26-35,Budget,No,Mumbai
1105,Female,26-35,Budget,No,Bhubaneswar
1106,Male,36-45,Premium,Yes,Surat
1107,Male,46-60,Premium,Yes,Mumbai
1108,Male,60+,Regular,Yes,Bhubaneswar
1109,Female,26-35,Regular,No,Lucknow
1110,Female,18-25,Budget,Yes,Bengaluru
1111,Male,60+,Premium,Yes,Kochi
1112,Female,18-25,Budget,Yes,Indore
1113,Male,26-35,Budget,No,Delhi
1114,Male,18-25,Budget,No,Jaipur
1115,Male,36-45,Regular,Yes,Indore
1116,Female,36-45,Budget,No,Jaipur
1117,Male,60+,Regular,Yes,Jaipur
1118,Female,26-35,Budget,No,Jaipur
1119,Female,26-35,Business,Yes,Indore
1120,Female,26-35,Business,Yes,Indore
1121,Male,36-45,Premium,No,Chennai
1122,Male,18-25,Budget,No,Chandigarh
1123,Female,46-60,Budget,Yes,Mumbai
1124,Male,26-35,Regular,No,Hyderabad
1125,Female,18-25,Regular,No,Jaipur
1126,Female,36-45,Regular,No,Bengaluru
1127,Female,60+,Regular,Yes,Hyderabad
1128,Male,26-35,Budget,No,Jaipur
1129,Male,36-45,Regular,No,Delhi
1130,Female,18-25,Regular,No,Pune
1131,Female,26-35,Regular,Yes,Bhubaneswar
1132,Female,26-35,Premium,No,Hyderabad
1133,Female,26-35,Budget,Yes,Chandigarh
1134,Female,26-35,Premium,No,Chennai
1135,Male,18-25,Premium,Yes,Chandigarh
1136,Female,18-25,Regular,No,Nagpur
1137,Male,60+,Business,No,Pune
1138,Female,46-60,Regular,No,Ahmedabad
1139,Male,36-45,Premium,No,Lucknow
1140,Female,18-25,Regular,Yes,Indore
1141,Female,18-25,Regular,Yes,Nagpur
1142,Male,60+,Regular,No,Chandigarh
1143,Male,18-25,Premium,No,Surat
1144,Male,36-45,Business,Yes,Kochi
1145,Male,26-35,Budget,No,Hyderabad
1146,Male,36-45,Budget,No,Pune
1147,Female,26-35,Business,Yes,Chandigarh
1148,Female,18-25,Regular,No,Lucknow
1149,Male,26-35,Regular,Yes,Bengaluru
1150,Female,36-45,Budget,No,Ahmedabad
1151,Male,60+,Regular,No,Kochi
1152,Male,36-45,Premium,Yes,Bhubaneswar
1153,Male,36-45,Budget,No,Ahmedabad
1154,Female,46-60,Regular,Yes,Lucknow
1155,Female,18-25,Budget,No,Hyderabad
1156,Female,26-35,Regular,Yes,Surat
1157,Female,18-25,Regular,No,Surat
1158,Female,46-60,Premium,No,Pune
1159,Female,36-45,Budget,No,Chennai
1160,Male,18-25,Business,Yes,Delhi
1161,Female,26-35,Regular,No,Bhubaneswar
1162,Female,18-25,Business,Yes,Indore
1163,Female,18-25,Regular,Yes,Chandigarh
1164,Female,46-60,Regular,No,Chandigarh
1165,Male,26-35,Budget,Yes,Lucknow
1166,Female,46-60,Regular,Yes,Chandigarh
1167,Male,18-25,Business,Yes,Bengaluru
1168,Male,36-45,Regular,No,Delhi
1169,Female,18-25,Business,Yes,Lucknow
1170,Female,18-25,Budget,No,Kochi
1171,Male,36-45,Premium,Yes,Chandigarh
1172,Male,26-35,Premium,No,Bhubaneswar
1173,Male,18-25,Budget,Yes,Nagpur
1174,Female,26-35,Regular,Yes,Nagpur
1175,Female,46-60,Budget,No,Bengaluru
1176,Male,26-35,Regular,No,Hyderabad
1177,Female,26-35,Business,Yes,Jaipur
1178,Male,18-25,Regular,No,Pune
1179,Male,18-25,Business,No,Delhi
1180,Male,18-25,Business,No,Pune
1181,Male,26-35,Budget,Yes,Kochi
1182,Female,18-25,Regular,Yes,Lucknow
1183,Male,36-45,Budget,Yes,Hyderabad
1184,Male,26-35,Budget,No,Bengaluru
1185,Female,26-35,Regular,No,Lucknow
1186,Male,36-45,Business,Yes,Ahmedabad
1187,Male,36-45,Regular,No,Nagpur
1188,Male,60+,Regular,Yes,Bhubaneswar
1189,Female,46-60,Regular,Yes,Jaipur
1190,Male,36-45,Budget,Yes,Indore
1191,Female,18-25,Premium,No,Pune
1192,Female,26-35,Business,Yes,Delhi
1193,Female,26-35,Premium,No,Surat
1194,Male,26-35,Budget,Yes,Mumbai
1195,Male,46-60,Budget,Yes,Mumbai
1196,Female,26-35,Budget,No,Mumbai
1197,Male,26-35,Premium,No,Indore
1198,Female,36-45,Budget,Yes,Indore
1199,Female,36-45,Premium,No,Nagpur
1200,Male,18-25,Budget,Yes,Ahmedabad
1201,Female,18-25,Regular,No,Jaipur
1202,Female,26-35,Budget,Yes,Jaipur
1203,Male,46-60,Budget,No,Delhi
1204,Male,46-60,Budget,No,Chennai
1205,Male,18-25,Regular,Yes,Nagpur
1206,Female,26-35,Premium,Yes,Mumbai
1207,Female,26-35,Budget,Yes,Bhubaneswar
1208,Female,26-35,Regular,No,Delhi
1209,Female,46-60,Business,Yes,Chandigarh
1210,Male,18-25,Budget,Yes,Mumbai
1211,Male,18-25,Premium,No,Pune
1212,Male,46-60,Regular,No,Hyderabad
1213,Male,18-25,Budget,No,Surat
1214,Female,26-35,Budget,Yes,Chennai
1215,Male,18-25,Business,No,Bengaluru
1216,Female,36-45,Budget,No,Surat
1217,Female,36-45,Budget,No,Chandigarh
1218,Male,18-25,Budget,No,Chennai
1219,Male,36-45,Budget,Yes,Bhubaneswar
1220,Male,60+,Premium,No,Kochi
1221,Female,46-60,Budget,No,Delhi
1222,Female,36-45,Regular,Yes,Hyderabad
1223,Male,46-60,Regular,No,Chennai
1224,Female,46-60,Business,Yes,Hyderabad
1225,Male,26-35,Budget,Yes,Lucknow
1226,Male,18-25,Regular,No,Bengaluru
1227,Male,46-60,Budget,Yes,Nagpur
1228,Female,26-35,Budget,No,Bengaluru
1229,Female,26-35,Business,Yes,Mumbai
1230,Male,26-35,Regular,No,Ahmedabad
1231,Female,18-25,Budget,No,Pune
1232,Female,26-35,Regular,No,Hyderabad
1233,Male,26-35,Regular,No,Mumbai
1234,Male,18-25,Premium,No,Delhi
1235,Female,26-35,Budget,No,Mumbai
1236,Female,26-35,Budget,No,Mumbai
1237,Female,36-45,Premium,Yes,Bengaluru
1238,Female,36-45,Regular,Yes,Chennai
1239,Female,36-45,Business,Yes,Surat
1240,Male,60+,Budget,No,Bengaluru
1241,Male,60+,Regular,Yes,Chandigarh
1242,Male,36-45,Budget,No,Nagpur
1243,Male,26-35,Regular,No,Jaipur
1244,Female,46-60,Premium,No,Delhi
1245,Male,18-25,Regular,No,Lucknow
1246,Female,60+,Regular,No,Bhubaneswar
1247,Female,18-25,Regular,Yes,Chennai
1248,Female,18-25,Budget,Yes,Pune
1249,Male,60+,Regular,No,Chandigarh
1250,Female,26-35,Budget,No,Surat
1251,Female,26-35,Regular,No,Hyderabad
1252,Female,36-45,Budget,No,Kochi
1253,Female,60+,Premium,No,Chennai
1254,Female,46-60,Regular,Yes,Nagpur
1255,Female,26-35,Regular,No,Ahmedabad
1256,Male,26-35,Regular,No,Delhi
1257,Female,26-35,Regular,No,Jaipur
1258,Female,36-45,Regular,No,Delhi
1259,Male,26-35,Business,No,Lucknow
1260,Female,18-25,Budget,Yes,Chennai
1261,Female,26-35,Premium,Yes,Chennai
1262,Male,26-35,Regular,No,Ahmedabad
1263,Male,60+,Premium,No,Pune
1264,Male,26-35,Budget,No,Kochi
1265,Female,46-60,Budget,Yes,Nagpur
1266,Female,26-35,Premium,No,Hyderabad
1267,Female,36-45,Budget,Yes,Nagpur
1268,Female,46-60,Regular,No,Bengaluru
1269,Male,26-35,Regular,Yes,Bengaluru
1270,Female,26-35,Budget,Yes,Hyderabad
1271,Male,18-25,Premium,No,Ahmedabad
